Age,Overall,Potential,Value,Wage,Special,Acceleration,Aggression,Agility,Balance,Ball control,Composure,Crossing,Curve,Dribbling,Finishing,Free kick accuracy,Heading accuracy,Interceptions,Jumping,Long passing,Long shots,Marking,Penalties,Positioning,Reactions,Short passing,Shot power,Sliding tackle,Sprint speed,Stamina,Standing tackle,Strength,Vision,Volleys,CAM,CB,CDM,CF,CM,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST,Preferred Positions
31,62,62,270000,1000,1466,64,56,68,50,61,58,30,39,62,66,58,58,11,60,32,64,12,71,63,52,40,61,13,62,52,21,78,48,59,55,36,35,58,47,55,34,36,47,35,58,53,61,56,36,55,34,36,47,35,58,53,61,56,36,61,ST
18,62,80,575000,2000,1403,64,62,42,65,30,54,32,29,41,19,24,58,65,67,61,23,63,40,30,57,52,48,60,66,68,66,68,27,27,39,61,57,39,46,39,57,61,46,57,39,43,41,39,55,39,57,61,46,57,39,43,41,39,55,41,LB
20,62,72,500000,5000,1630,70,39,60,57,64,46,47,49,63,52,55,43,56,56,60,49,58,53,48,70,64,57,54,70,62,52,71,60,48,61,56,59,60,60,61,59,56,60,59,60,61,57,60,59,61,59,56,60,59,60,61,57,60,59,57,CDM
22,62,70,375000,1000,1604,74,69,85,86,54,52,51,30,62,41,31,41,59,60,55,45,58,40,46,53,58,43,64,77,85,58,60,37,31,54,58,59,53,54,54,61,58,54,59,53,57,50,56,62,54,61,58,54,59,53,57,50,56,62,50,LB
23,62,67,400000,4000,1551,64,43,72,78,61,59,54,45,64,59,44,44,34,57,56,56,34,45,61,58,63,64,35,67,67,30,41,58,54,61,41,48,61,57,61,48,41,57,48,61,61,58,61,51,61,48,41,57,48,61,61,58,61,51,58,CAM
25,62,64,300000,1000,1556,60,59,59,58,57,58,53,34,51,28,37,58,60,57,55,40,62,37,39,61,56,60,61,66,73,63,69,41,31,50,61,60,50,53,50,61,61,53,60,50,53,50,51,60,50,61,61,53,60,50,53,50,51,60,50,CB
22,62,67,350000,1000,1541,77,60,66,65,55,46,55,42,53,21,23,59,57,68,52,34,58,36,37,62,57,48,58,79,71,61,67,44,22,51,60,58,50,53,51,61,60,53,58,50,55,48,52,61,51,61,60,53,58,50,55,48,52,61,48,CB
21,62,72,500000,1000,1531,75,50,59,63,61,54,36,58,62,63,38,50,22,50,48,60,23,57,55,63,60,67,24,65,64,24,73,60,55,61,40,45,62,55,61,43,40,55,45,62,59,61,60,45,61,43,40,55,45,62,59,61,60,45,61,ST
19,62,82,600000,1000,1581,65,61,64,55,61,41,38,42,49,41,43,50,63,70,57,39,58,31,39,55,61,60,61,72,71,63,77,43,34,52,62,61,52,55,52,60,62,55,61,52,54,52,52,59,52,60,62,55,61,52,54,52,52,59,52,CM
22,62,70,375000,2000,1471,64,57,56,72,50,52,53,40,62,30,41,48,59,57,29,30,60,43,52,62,37,33,74,60,65,73,53,43,29,47,60,54,49,47,47,61,60,47,54,49,51,46,51,59,47,61,60,47,54,49,51,46,51,59,46,LM
33,62,62,180000,2000,1650,81,79,90,81,60,55,57,55,61,56,43,38,32,77,47,57,18,67,62,61,57,62,15,73,68,24,65,57,54,61,40,46,61,55,61,44,40,55,46,61,61,59,62,48,61,44,40,55,46,61,61,59,62,48,59,LM
29,62,62,300000,1000,1487,62,45,58,62,58,62,35,58,52,58,51,57,33,62,34,60,21,45,71,67,42,65,27,66,58,28,71,54,48,55,42,42,59,50,55,43,42,50,42,59,54,61,56,43,55,43,42,50,42,59,54,61,56,43,61,ST
18,62,79,575000,8000,1515,68,56,63,63,50,46,48,33,45,24,35,60,54,76,51,33,66,40,50,56,55,44,58,67,64,65,71,39,26,48,61,57,48,50,48,59,61,50,57,48,51,48,49,57,48,59,61,50,57,48,51,48,49,57,48,RB
20,62,73,525000,1000,1489,73,32,73,72,68,58,57,50,70,58,41,43,25,60,45,52,20,58,57,46,54,62,21,68,48,25,54,55,50,60,35,40,60,52,60,42,35,52,40,60,60,58,62,45,60,42,35,52,40,60,60,58,62,45,58,LW
35,62,62,140000,1000,1685,41,78,56,58,58,71,54,45,51,53,23,79,51,79,55,45,59,56,57,64,62,76,60,46,57,61,86,50,67,55,65,60,56,56,55,57,65,56,60,56,54,61,54,56,55,57,65,56,60,56,54,61,54,56,61,CB
20,62,76,650000,8000,1563,55,55,58,55,66,50,48,37,61,49,30,44,62,72,63,47,50,47,53,52,64,54,48,55,66,57,70,62,36,59,57,60,57,61,59,56,57,61,60,57,58,54,57,57,59,56,57,61,60,57,58,54,57,57,54,CB
21,62,71,400000,3000,1436,65,50,50,61,48,55,59,28,44,23,32,57,63,74,37,27,64,41,33,48,54,45,63,59,62,67,63,32,35,43,61,55,43,46,43,60,61,46,55,43,47,43,45,59,43,60,61,46,55,43,47,43,45,59,43,LB
28,62,62,300000,1000,1618,79,48,72,74,57,51,61,38,59,45,47,61,44,81,47,60,12,50,65,62,59,64,12,79,62,38,63,54,63,59,43,46,60,55,59,48,43,55,46,60,61,60,61,50,59,48,43,55,46,60,61,60,61,50,60,LM
29,62,62,290000,4000,1809,72,89,62,73,63,61,57,46,56,50,47,61,62,70,59,57,57,46,54,56,63,70,62,74,84,66,81,57,51,59,66,65,59,61,59,64,66,61,65,59,61,60,59,64,59,64,66,61,65,59,61,60,59,64,60,CM
22,62,71,400000,3000,1524,65,53,46,62,53,44,63,52,57,30,44,52,58,58,49,45,62,42,45,63,56,32,64,68,65,61,60,37,26,50,59,57,50,52,50,61,59,52,57,50,55,48,53,61,50,61,59,52,57,50,55,48,53,61,48,LB
22,62,68,350000,1000,1557,53,58,67,64,60,40,52,45,54,36,37,50,57,70,63,43,59,39,35,50,65,51,62,55,61,62,66,65,32,55,59,61,51,58,55,58,59,58,61,51,54,48,52,58,55,58,59,58,61,51,54,48,52,58,48,CM
19,62,77,650000,6000,1436,65,41,58,59,63,56,38,45,59,66,42,64,15,62,31,62,18,66,59,55,38,59,17,63,56,12,70,38,61,53,35,34,57,45,53,37,35,45,34,57,53,61,56,38,53,37,35,45,34,57,53,61,56,38,61,ST
21,62,70,450000,1000,1566,69,49,41,55,60,58,41,37,58,51,47,62,38,51,58,46,39,40,62,64,65,58,45,69,77,56,65,66,39,60,52,55,61,61,60,55,52,61,55,61,61,59,58,55,60,55,52,61,55,61,61,59,58,55,59,CM
29,62,62,300000,3000,1686,77,66,62,63,49,55,65,32,44,53,30,56,57,63,58,54,47,52,59,65,63,67,51,83,86,58,75,60,36,58,59,60,58,59,58,62,59,59,60,58,61,59,59,62,58,62,59,59,60,58,61,59,59,62,59,RM
20,62,75,600000,9000,1473,62,39,66,53,55,57,41,42,53,62,39,71,17,73,38,57,16,60,63,62,52,58,21,55,61,17,77,50,52,55,38,39,57,49,55,39,38,49,39,57,54,61,56,40,55,39,38,49,39,57,54,61,56,40,61,ST
21,62,74,550000,1000,1560,74,44,73,65,66,58,55,38,64,43,47,28,39,52,60,54,53,33,51,63,64,62,29,68,66,38,70,59,48,61,47,54,59,59,61,51,47,59,54,59,61,55,61,54,61,51,47,59,54,59,61,55,61,54,55,CM
27,62,63,350000,1000,1654,54,57,72,75,65,60,48,50,63,55,53,43,53,79,62,43,41,45,53,59,60,54,45,69,78,52,70,63,39,60,54,58,59,61,60,55,54,61,58,59,60,56,59,57,60,55,54,61,58,59,60,56,59,57,56,CDM
24,62,67,400000,1000,1455,63,26,59,68,65,53,59,47,68,58,38,31,24,49,53,59,21,48,59,57,67,53,20,68,65,27,61,46,38,61,35,44,60,56,61,44,35,56,44,60,62,57,62,48,61,44,35,56,44,60,62,57,62,48,57,RM
24,62,67,400000,1000,1686,70,79,68,73,60,59,53,55,56,45,47,43,58,56,62,54,48,45,55,64,64,56,56,66,84,55,67,60,41,60,58,62,58,61,60,60,58,61,62,58,60,55,58,61,60,60,58,61,62,58,60,55,58,61,55,LM
19,62,74,525000,1000,1492,80,40,77,69,64,51,60,52,66,53,33,40,26,51,45,41,18,49,58,58,57,58,31,78,50,34,58,54,47,60,39,43,60,53,60,46,39,53,43,60,61,58,62,49,60,46,39,53,43,60,61,58,62,49,58,RW
27,62,62,300000,2000,1565,67,33,61,60,62,67,51,59,56,54,61,35,54,32,65,44,34,55,51,62,68,51,47,66,63,48,59,68,42,61,48,56,59,61,61,54,48,61,56,59,61,55,59,56,61,54,48,61,56,59,61,55,59,56,55,CDM
20,62,69,425000,1000,1620,68,40,77,75,66,50,53,68,65,56,40,52,44,76,49,59,40,49,52,62,61,58,21,69,77,42,51,55,54,61,46,51,61,58,61,51,46,58,51,61,61,59,61,54,61,51,46,58,51,61,61,59,61,54,59,CAM
19,62,78,575000,7000,1497,82,55,54,67,52,42,55,35,65,33,39,52,60,54,33,31,59,45,49,63,37,32,65,85,57,64,43,40,32,49,57,52,51,47,49,61,57,47,52,51,55,49,54,60,49,61,57,47,52,51,55,49,54,60,49,LB
21,62,76,600000,3000,1659,80,51,64,59,64,60,49,57,67,57,31,47,52,62,50,59,59,37,62,59,55,60,59,83,73,65,68,55,22,61,59,58,62,59,61,61,59,59,58,62,62,61,63,61,61,61,59,59,58,62,62,61,63,61,61,RB
27,62,62,325000,4000,1634,86,60,91,78,63,53,45,40,61,61,46,35,34,93,44,56,19,60,60,65,52,73,31,84,51,27,65,49,59,60,42,44,62,52,60,46,42,52,44,62,60,62,62,48,60,46,42,52,44,62,60,62,62,48,62,CAM
23,62,71,475000,4000,1480,64,45,55,53,63,50,36,52,61,60,37,60,12,82,34,55,15,68,62,57,49,63,14,71,57,19,78,48,46,56,37,37,59,49,56,37,37,49,37,59,56,61,57,39,56,37,37,49,37,59,56,61,57,39,61,ST
24,62,67,400000,2000,1630,59,61,60,55,67,54,50,43,60,41,46,56,65,72,63,36,57,46,55,63,65,56,62,59,68,65,62,53,36,58,62,63,57,61,58,62,62,61,63,57,59,55,57,62,58,62,62,61,63,57,59,55,57,62,55,CM
27,62,63,280000,1000,1636,73,59,80,77,60,48,55,60,58,26,49,63,63,57,55,49,47,28,42,65,58,53,54,70,76,57,59,58,23,56,58,59,54,58,56,61,58,58,59,54,58,51,56,61,56,61,58,58,59,54,58,51,56,61,51,LM
19,62,77,575000,7000,1574,63,54,60,66,61,49,45,37,63,30,40,64,56,68,59,37,59,50,50,60,62,53,64,63,69,67,52,40,32,54,61,60,54,57,54,61,61,57,60,54,56,52,54,60,54,61,61,57,60,54,56,52,54,60,52,CB
21,62,72,425000,1000,1548,68,60,58,76,52,57,59,54,56,25,46,58,68,69,36,30,59,37,43,57,55,52,57,70,69,61,56,45,23,49,60,57,50,51,49,61,60,51,57,50,53,48,51,61,49,61,60,51,57,50,53,48,51,61,48,CB
19,62,79,650000,2000,1513,72,30,70,70,64,52,42,51,68,58,38,56,21,70,44,51,19,59,55,62,53,64,20,74,62,19,61,59,55,60,36,41,61,53,60,42,36,53,41,61,60,61,61,44,60,42,36,53,41,61,60,61,61,44,61,ST
23,62,69,425000,1000,1472,65,63,66,58,55,59,31,57,53,66,36,61,16,81,25,55,11,62,64,64,38,63,14,64,62,13,78,39,61,52,37,35,57,44,52,36,37,44,35,57,51,61,54,37,52,36,37,44,35,57,51,61,54,37,61,ST
21,62,73,525000,2000,1550,74,38,73,60,63,40,53,58,67,58,41,42,30,61,53,57,38,49,50,54,64,56,36,75,67,41,55,46,42,60,44,49,59,56,60,50,44,56,49,59,61,57,61,52,60,50,44,56,49,59,61,57,61,52,57,LW
25,62,66,400000,1000,1406,68,61,48,57,52,49,28,48,55,66,38,60,18,71,31,57,17,47,68,49,42,72,22,61,48,23,66,32,57,50,38,35,56,43,50,36,38,43,35,56,50,61,53,37,50,36,38,43,35,56,50,61,53,37,61,ST
20,62,72,425000,1000,1566,63,62,65,66,64,52,50,44,56,43,42,60,58,55,61,40,62,45,36,59,69,54,69,53,47,65,58,46,34,55,62,61,53,57,55,60,62,57,61,53,55,52,54,59,55,60,62,57,61,53,55,52,54,59,52,CB
20,62,76,650000,5000,1642,68,48,62,56,65,53,49,51,62,60,45,57,48,60,60,56,52,48,62,57,64,55,51,66,80,53,62,60,47,62,55,58,62,61,62,58,55,61,58,62,62,60,61,58,62,58,55,61,58,62,62,60,61,58,60,CAM
19,62,72,425000,1000,1455,60,58,60,63,50,54,37,44,37,28,29,64,60,68,48,21,60,45,33,57,57,45,64,64,56,65,62,39,29,45,61,57,44,48,45,58,61,48,57,44,46,45,44,56,45,58,61,48,57,44,46,45,44,56,45,CB
28,62,62,300000,1000,1654,63,58,68,47,65,65,54,52,60,44,49,57,45,67,60,47,42,53,66,63,63,65,50,57,55,62,73,71,41,62,56,58,61,61,62,55,56,61,58,61,61,59,60,56,62,55,56,61,58,61,61,59,60,56,59,CM
19,62,79,650000,3000,1684,76,69,72,74,68,52,53,47,64,53,41,40,51,52,60,54,50,56,50,60,63,63,54,74,71,58,69,59,42,62,57,60,61,61,62,59,57,61,60,61,62,58,62,60,62,59,57,61,60,61,62,58,62,60,58,RM
26,62,63,300000,4000,1576,64,71,61,76,60,44,41,33,55,37,32,55,57,72,62,42,62,49,37,56,65,48,60,54,61,63,73,49,27,54,62,61,51,57,54,58,62,57,61,51,54,50,52,58,54,58,62,57,61,51,54,50,52,58,50,CM
25,62,65,375000,3000,1549,68,61,77,78,61,63,57,42,66,58,47,42,45,64,54,55,17,59,56,62,61,53,15,72,70,12,48,47,54,60,37,45,60,55,60,45,37,55,45,60,61,57,61,49,60,45,37,55,45,60,61,57,61,49,57,CAM
19,62,76,575000,4000,1494,66,58,58,55,58,58,59,34,52,33,35,51,58,46,53,35,62,40,46,62,58,31,61,65,64,63,68,42,27,52,60,59,50,54,52,61,60,54,59,50,55,48,53,61,52,61,60,54,59,50,55,48,53,61,48,LB
19,62,72,425000,1000,1313,40,79,47,34,46,52,33,31,30,21,30,62,59,45,48,23,54,41,23,55,54,40,55,45,59,60,84,35,36,39,61,56,37,45,39,52,61,45,56,37,40,40,37,51,39,52,61,45,56,37,40,40,37,51,40,CB
26,62,63,375000,5000,1487,58,41,56,66,62,42,45,47,60,65,19,59,33,60,44,48,21,66,59,50,54,67,12,66,73,13,80,57,58,57,38,42,59,53,57,41,38,53,42,59,57,61,58,44,57,41,38,53,42,59,57,61,58,44,61,ST
21,62,71,400000,7000,1625,68,59,65,62,53,54,66,44,57,43,46,55,58,55,58,49,60,48,58,63,57,51,60,70,56,61,58,52,42,56,59,58,56,56,56,61,59,56,58,56,58,54,58,60,56,61,59,56,58,56,58,54,58,60,54,LB
23,62,67,350000,2000,1545,75,55,75,78,64,67,58,33,68,28,31,44,57,60,54,28,63,37,56,48,56,34,63,78,64,61,60,32,41,53,58,57,53,53,53,61,58,53,57,53,58,49,57,61,53,61,58,53,57,53,58,49,57,61,49,LWB
27,62,62,250000,1000,1520,66,59,75,69,49,57,64,29,46,21,29,62,58,81,52,26,66,34,36,54,56,31,60,73,68,64,71,32,45,46,62,58,44,49,46,61,62,49,58,44,51,45,48,60,46,61,62,49,58,44,51,45,48,60,45,CB
18,62,78,625000,2000,1468,74,32,77,62,63,63,40,44,55,66,39,66,20,81,42,50,18,64,69,54,49,52,17,69,46,18,56,46,50,57,36,37,59,49,57,39,36,49,37,59,56,61,59,40,57,39,36,49,37,59,56,61,59,40,61,ST
25,62,65,375000,2000,1631,69,73,71,54,55,54,44,45,47,61,35,68,40,90,37,56,43,52,61,54,51,62,33,69,73,42,78,43,60,53,53,49,56,50,53,50,53,50,49,56,54,61,55,50,53,50,53,50,49,56,54,61,55,50,61,CAM
20,62,73,525000,1000,1425,71,38,63,56,65,53,30,46,58,60,30,63,18,68,35,40,18,62,57,57,57,67,17,73,53,20,72,53,33,57,38,39,60,50,57,39,38,50,39,60,56,61,57,41,57,39,38,50,39,60,56,61,57,41,61,ST
27,62,62,250000,1000,1721,87,46,71,83,59,55,66,67,58,37,54,48,50,80,56,55,50,39,48,51,56,68,58,83,86,57,50,62,43,58,54,56,57,58,58,61,54,58,56,57,61,54,59,62,58,61,54,58,56,57,61,54,59,62,54,LB
21,62,72,475000,4000,1581,67,58,58,63,63,50,46,39,55,36,41,49,52,60,64,43,46,45,54,60,70,54,52,69,68,56,58,59,41,59,55,59,57,61,59,57,55,61,59,57,59,53,57,58,59,57,55,61,59,57,59,53,57,58,53,CDM
24,62,65,325000,2000,1289,72,70,32,44,32,57,20,13,26,18,19,64,52,69,45,12,57,24,29,50,58,48,59,70,60,60,85,46,11,40,61,54,39,44,40,54,61,44,54,39,41,41,37,50,40,54,61,44,54,39,41,41,37,50,41,CB
21,62,72,425000,5000,1465,76,58,50,55,47,50,58,39,53,26,20,53,57,68,43,25,65,45,38,54,53,46,64,69,64,65,68,36,24,46,61,56,46,48,46,61,61,48,56,46,51,46,49,60,46,61,61,48,56,46,51,46,49,60,46,CB
19,62,75,500000,2000,1530,59,58,67,50,59,54,60,54,62,35,42,54,58,53,42,29,62,43,52,62,53,30,64,65,65,66,66,45,33,53,61,58,52,53,53,61,61,53,58,52,56,50,55,61,53,61,61,53,58,52,56,50,55,61,50,LB
18,62,78,625000,2000,1521,78,32,74,66,63,49,63,64,66,50,44,31,10,66,48,52,37,50,52,52,62,62,23,77,54,23,58,49,56,59,36,41,59,52,59,43,36,52,41,59,61,56,61,47,59,43,36,52,41,59,61,56,61,47,56,RW
31,62,62,270000,2000,1574,47,90,48,33,63,56,48,38,52,63,29,64,48,46,37,59,51,64,65,59,39,66,39,54,83,49,81,49,36,53,56,53,57,52,53,52,56,52,53,57,54,61,55,52,53,52,56,52,53,57,54,61,55,52,61,ST
27,62,63,350000,2000,1493,65,30,56,71,58,48,37,52,72,67,41,56,18,56,45,62,22,70,50,57,61,70,23,62,51,14,59,60,64,60,35,39,62,53,60,39,35,53,39,62,58,61,60,41,60,39,35,53,39,62,58,61,60,41,61,ST
20,62,74,550000,2000,1496,75,44,75,75,63,53,59,51,64,44,42,34,34,78,56,41,16,46,56,47,63,54,24,77,61,26,47,55,33,59,37,44,57,55,59,45,37,55,44,57,61,53,60,48,59,45,37,55,44,57,61,53,60,48,53,RM
19,62,73,500000,1000,1650,78,37,84,79,65,60,64,68,65,51,65,31,50,66,65,48,43,51,56,57,68,44,49,68,68,35,31,65,52,63,44,54,60,61,63,55,44,61,54,60,64,54,63,58,63,55,44,61,54,60,64,54,63,58,54,CM
25,62,67,350000,1000,1520,61,65,60,57,55,57,26,26,33,34,28,54,58,84,54,58,62,34,27,60,60,54,65,61,73,61,76,52,29,50,63,61,47,54,50,58,63,54,61,47,48,48,46,56,50,58,63,54,61,47,48,48,46,56,48,CB
19,62,74,475000,1000,1559,68,63,66,63,62,56,56,31,56,43,34,60,56,70,58,34,60,32,18,54,61,43,61,73,58,63,68,37,56,51,61,59,49,52,51,61,61,52,59,49,54,50,53,60,51,61,61,52,59,49,54,50,53,60,50,RB
23,62,69,375000,1000,1455,64,85,29,47,48,55,28,28,45,22,28,73,45,78,57,31,51,34,34,57,50,75,54,80,50,51,93,44,24,45,61,54,47,48,45,52,61,48,54,47,47,51,44,50,45,52,61,48,54,47,47,51,44,50,51,CB
22,62,71,475000,3000,1634,67,43,72,70,64,66,59,60,59,49,49,53,31,53,63,54,47,57,56,56,65,56,56,72,50,50,57,67,47,62,50,53,60,59,62,54,50,59,53,60,61,57,61,55,62,54,50,59,53,60,61,57,61,55,57,LM
20,62,72,425000,3000,1478,64,54,65,64,65,39,37,28,51,36,24,56,59,71,56,40,63,39,28,63,61,35,67,68,61,68,47,50,26,53,61,61,51,56,53,61,61,56,61,51,53,47,52,60,53,61,61,56,61,51,53,47,52,60,47,CDM
32,62,62,240000,1000,1596,70,60,66,67,55,60,45,51,54,64,45,58,18,60,51,51,29,57,66,63,56,55,27,78,73,31,64,48,55,57,42,45,59,53,57,46,42,53,45,59,59,61,59,47,57,46,42,53,45,59,59,61,59,47,61,ST
25,62,65,325000,1000,1271,48,62,42,31,48,47,35,25,41,21,14,68,65,30,55,23,60,19,14,56,51,25,58,73,48,57,77,44,29,42,61,56,40,47,42,56,61,47,56,40,44,40,41,53,42,56,61,47,56,40,44,40,41,53,40,CB
26,62,64,375000,3000,1441,66,31,65,63,56,60,31,35,51,69,38,63,17,69,26,61,18,66,61,56,48,63,19,68,58,16,61,43,64,54,35,35,57,46,54,38,35,46,35,57,52,61,55,39,54,38,35,46,35,57,52,61,55,39,61,ST
29,62,62,300000,2000,1620,75,67,70,67,53,52,49,43,54,60,35,68,46,85,42,49,30,56,60,60,58,60,26,72,83,29,76,48,49,56,49,49,58,53,56,50,49,53,49,58,58,61,58,51,56,50,49,53,49,58,58,61,58,51,61,ST
23,62,70,375000,2000,1536,74,47,61,78,58,52,68,34,40,45,33,45,57,55,55,57,56,37,40,58,57,57,58,71,61,63,56,36,25,51,56,57,51,52,51,61,56,52,57,51,54,51,54,60,51,61,56,52,57,51,54,51,54,60,51,RWB
22,62,68,350000,3000,1684,71,65,68,72,61,49,60,48,54,37,49,56,70,71,56,49,60,70,48,57,60,60,54,70,64,59,57,44,36,55,61,60,54,56,55,61,61,56,60,54,57,53,56,62,55,61,61,56,60,54,57,53,56,62,53,LB
17,62,82,525000,8000,1549,73,59,60,56,54,49,55,35,69,50,34,56,54,60,38,37,60,43,42,58,54,53,67,75,59,64,70,46,29,54,61,56,55,52,54,61,61,52,56,55,57,55,57,60,54,61,61,52,56,55,57,55,57,60,55,RM
28,62,62,250000,3000,1680,72,61,68,70,58,61,54,38,57,44,28,62,60,75,54,32,60,57,43,63,60,57,61,69,77,62,76,49,55,55,63,61,55,56,55,63,63,56,61,55,58,55,56,62,55,63,63,56,61,55,58,55,56,62,55,RB
25,62,65,375000,1000,1684,66,63,60,53,62,54,55,53,63,50,39,56,61,59,56,60,62,40,57,60,60,64,54,70,74,62,70,57,48,60,61,61,60,60,60,61,61,60,61,60,61,59,60,62,60,61,61,60,61,60,61,59,60,62,59,RM
33,62,62,120000,2000,1755,56,64,61,68,63,56,62,60,63,51,63,63,63,78,57,55,64,51,55,60,62,70,61,57,51,65,75,58,32,59,65,62,59,60,59,61,65,60,62,59,59,59,59,61,59,61,65,60,62,59,59,59,59,61,59,CB
22,62,73,450000,3000,1295,51,57,38,46,29,45,27,30,30,22,29,63,65,71,34,19,59,39,30,53,38,39,62,37,63,67,83,36,23,34,61,52,34,39,34,53,61,39,52,34,36,38,33,49,34,53,61,39,52,34,36,38,33,49,38,CB
20,62,75,525000,3000,1490,76,74,60,82,47,39,40,35,64,29,37,46,72,57,36,27,64,42,41,62,31,28,67,76,75,64,32,41,36,46,59,55,47,47,46,61,59,47,55,47,51,44,49,60,46,61,59,47,55,47,51,44,49,60,44,RB
22,62,71,475000,2000,1495,82,25,74,70,58,55,34,58,64,59,65,53,18,73,30,64,12,63,59,57,46,71,17,82,54,14,53,40,48,56,32,34,60,46,56,38,32,46,34,60,56,61,59,40,56,38,32,46,34,60,56,61,59,40,61,ST
24,62,67,400000,1000,1551,67,39,67,64,66,54,51,47,65,63,49,45,26,52,57,59,36,58,63,58,62,59,34,66,59,29,63,51,40,61,42,47,62,57,61,47,42,57,47,62,61,61,62,49,61,47,42,57,47,62,61,61,62,49,61,CAM
18,62,72,375000,2000,1596,62,45,61,81,59,48,65,45,60,33,39,55,62,55,58,39,60,52,57,51,62,58,61,63,67,63,51,50,38,55,58,59,54,57,55,61,58,57,59,54,58,52,56,62,55,61,58,57,59,54,58,52,56,62,52,LB
19,62,77,600000,7000,1577,51,71,58,46,66,55,49,48,61,33,43,55,61,52,60,47,58,42,53,55,65,57,60,50,39,61,74,66,46,58,61,61,56,60,58,56,61,60,61,56,56,53,55,56,58,56,61,60,61,56,56,53,55,56,53,CDM
20,62,76,600000,1000,1420,54,66,54,52,53,63,32,27,40,25,32,60,56,70,50,24,62,43,27,52,61,54,61,54,62,65,68,28,32,43,61,58,42,48,43,56,61,48,58,42,45,44,42,55,43,56,61,48,58,42,45,44,42,55,44,CB
23,62,68,350000,1000,1458,61,44,61,60,55,64,48,35,41,23,30,62,63,57,53,29,64,39,42,64,56,39,63,57,64,66,62,33,28,47,61,59,46,51,47,61,61,51,59,46,49,46,47,59,47,61,61,51,59,46,49,46,47,59,46,CB
21,62,70,450000,1000,1625,76,43,65,61,62,55,54,43,61,48,42,51,42,65,57,49,42,49,51,53,59,71,43,80,79,48,69,55,59,58,50,53,59,57,58,55,50,57,53,59,61,58,59,56,58,55,50,57,53,59,61,58,59,56,58,RB
20,62,70,400000,2000,1673,61,60,60,60,58,43,49,47,62,41,40,60,58,62,60,51,61,52,57,55,65,61,61,68,68,64,72,58,43,58,62,61,57,60,58,60,62,60,61,57,59,57,57,60,58,60,62,60,61,57,59,57,57,60,57,CM
21,62,72,500000,4000,1510,69,40,77,72,61,54,57,58,67,57,42,39,25,55,58,45,35,40,55,52,63,51,29,66,45,35,42,60,59,61,39,45,59,55,61,45,39,55,45,59,60,55,61,48,61,45,39,55,45,59,60,55,61,48,55,RM
25,62,69,350000,1000,1618,75,59,70,77,64,60,50,57,60,23,20,54,57,82,65,48,66,30,35,58,60,65,62,71,71,60,65,30,34,52,61,61,52,55,52,62,61,55,61,52,56,51,53,62,52,62,61,55,61,52,56,51,53,62,51,LB
37,62,62,100000,1000,1763,49,58,70,61,67,55,65,60,62,53,66,61,65,64,66,48,66,57,57,61,65,69,65,67,39,68,66,55,61,60,65,63,60,61,60,62,65,61,63,60,60,60,60,62,60,62,65,61,63,60,60,60,60,62,60,LM
23,62,68,350000,1000,1308,50,69,53,36,46,59,22,22,34,25,21,64,60,43,49,24,62,38,28,61,49,31,56,55,65,56,87,26,22,40,61,56,39,45,40,54,61,45,56,39,41,42,38,51,40,54,61,45,56,39,41,42,38,51,42,CB
23,62,67,400000,3000,1533,81,32,62,55,60,49,58,49,62,56,42,51,38,40,52,51,33,52,52,53,58,61,32,80,66,37,60,54,52,58,43,47,59,55,58,50,43,55,47,59,61,58,60,52,58,50,43,55,47,59,61,58,60,52,58,LM
25,62,68,350000,4000,1571,60,79,73,61,52,40,33,32,53,33,39,52,57,61,57,39,59,38,53,55,61,45,66,55,87,64,71,48,32,53,62,61,51,56,53,59,62,56,61,51,53,49,50,58,53,59,62,56,61,51,53,49,50,58,49,CM
21,62,73,450000,1000,1613,81,60,72,79,58,51,57,35,65,38,43,55,56,71,38,38,56,48,47,56,59,42,57,78,68,61,60,48,31,55,59,56,55,53,55,61,59,53,56,55,58,52,58,61,55,61,59,53,56,55,58,52,58,61,52,RB
20,62,72,425000,2000,1386,68,40,36,58,57,69,24,27,58,23,26,63,61,83,34,21,51,30,25,59,63,36,52,68,71,67,82,27,20,46,61,56,46,49,46,58,61,49,56,46,49,46,46,57,46,58,61,49,56,46,49,46,46,57,46,CB
23,62,70,375000,1000,1503,70,59,64,64,54,54,57,32,50,22,30,59,62,68,55,31,63,37,40,53,56,40,64,66,65,65,60,43,25,49,61,59,47,52,49,61,61,52,59,47,52,46,50,60,49,61,61,52,59,47,52,46,50,60,46,LM
25,62,66,325000,2000,1643,61,62,65,71,63,62,52,46,59,34,54,55,60,65,59,32,60,59,51,57,62,58,60,67,60,62,65,56,38,56,61,61,55,58,56,60,61,58,61,55,57,53,55,60,56,60,61,58,61,55,57,53,55,60,53,CDM
31,62,62,200000,2000,1784,70,74,56,72,60,54,68,56,62,53,65,60,51,73,59,64,56,64,60,62,60,68,60,65,71,57,56,56,48,60,59,59,61,60,60,61,59,60,59,61,62,60,61,61,60,61,59,60,59,61,62,60,61,61,60,LB
28,62,62,240000,1000,1732,69,63,71,77,59,59,62,63,62,52,40,49,60,78,58,55,59,42,58,57,63,67,62,66,66,58,56,52,54,59,59,60,59,59,59,61,59,59,60,59,60,58,60,62,59,61,59,59,60,59,60,58,60,62,58,LB
